Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
48620.887,0.4711363,-0.18417574,0.19242112,-0.028017785,-0.5520247,0.24264427,-0.06387059,0.7468468,1.839502,-0.5104579,-0.4849,-0.2863134,-0.7075233,-0.056508947,-0.83188695,1.3607188,-1.1015688,-1.0298362,-0.09733071,-1.6387796,-1.4660817,0.053205434,1.0664335,-0.27468142,1.7154802,0.80071986,0.8502151,0.44951713,22.942434,0
49057.105,-0.53345233,-0.27015513,1.1320523,0.19318157,-0.15513313,0.55661666,2.022109,-0.08824545,0.38855168,1.4817356,1.228815,-1.4517055,-0.11445501,0.5164143,0.0045050657,-1.5229588,0.7673423,0.40925676,0.9350202,-1.3409513,1.6342839,0.39228034,-1.044189,0.08289056,0.08998847,0.147976,-0.033440113,-0.36494046,65.390976,0
49197.35,-0.41163832,1.7713412,-2.344298,2.2065253,1.3530736,-0.042683095,0.046309967,1.0100636,-0.5397883,0.47983903,0.40231538,0.78174025,0.50965077,-0.39153242,0.30851337,1.2514607,-0.5724758,-0.5570226,-2.7231543,-0.5915461,0.966148,-0.8485289,-0.30072564,1.7432584,0.5524246,0.14626692,-1.6962945,-0.6701307,9.669708,1
49495.617,1.3626426,-0.098446004,1.5904523,-0.5237728,1.4662029,0.4128914,-0.926078,-0.30431017,0.78708446,1.3731749,-4.3891144,0.4910546,-0.25071892,-0.8014794,-1.6869662,1.3205047,-1.1846975,-0.03280831,0.18999358,0.6829468,-0.15247525,-0.24261238,-0.22508568,0.14203103,1.3345249,-0.3649937,-0.23174089,0.54372615,259.7257,0
49790.984,-1.040586,-0.24389611,0.37506214,0.422289,-0.8167932,-0.7261444,1.2269409,-0.2138556,-0.6982527,0.26342526,0.6740232,1.2859974,-0.5344706,-0.77084464,-0.18932033,0.86008954,-0.18558867,0.595158,1.2024897,1.2330602,-1.1917224,0.46767837,-1.1565188,0.042563498,0.8576615,-1.0589409,-0.019955644,0.587014,2.0430043,0
49820.79,-2.4127803,-2.097451,1.0778433,1.068462,-0.04243381,0.36970592,0.6308002,-0.9772462,-1.0333375,0.08138783,1.9181644,-0.21082972,-0.6542737,-0.5381702,-0.30305618,-0.6878075,1.4004724,0.952797,1.8700485,1.3805422,1.0540086,-0.7620902,-1.8667963,0.10288451,-0.7300269,-0.017055824,0.28600922,-0.5072702,2.9976783,0
50268.273,1.610937,-0.89420736,-1.2198757,0.09800191,0.09015683,0.6684177,0.72687286,1.0171773,-1.7599089,-0.9365978,-1.9959075,-0.14177914,0.3389619,0.018825097,1.0280681,-0.81652385,0.18100554,0.09249241,0.7319613,0.52980155,0.4764275,-1.6577568,-0.67059267,-0.21790852,0.60008955,0.05209345,-0.73755515,-0.59305227,164.63022,0
50730.652,2.5493279,-0.2630734,-0.8307699,2.337845,-0.9862401,-0.66968143,1.1906006,-0.76652044,-1.5651284,0.011929533,1.5193877,0.17004552,-0.35805428,0.14795847,-1.844497,-0.21005577,1.4964881,-0.8140103,1.684883,-0.082889535,-1.4577984,-1.5365739,-0.35640234,-0.43535596,1.867474,0.6152545,1.1409011,-0.18297349,35.475773,0
51035.676,-0.40526927,-0.68585265,0.14593829,-0.3780393,-0.055685055,0.0518321,-0.65279627,0.34977183,-0.89644516,0.013053926,-2.7719557,0.89189756,-0.45375773,-0.19071987,-0.38150603,-1.2950397,-0.7487327,-0.45803887,0.168936,0.7946258,-0.23207808,-0.41805086,-1.4412333,0.20867853,-0.8872917,0.69649994,0.013619418,-0.55200565,30.255056,0
51297.88,-1.936838,1.3817075,-0.017037889,0.32408923,0.0053228606,-0.6236025,-0.12725331,-0.07131606,-1.1777898,-1.3671138,0.93799895,-1.4702157,-1.3360617,-0.42331955,-0.48175466,-0.961694,1.0478511,0.6369554,0.002862576,-1.1445006,3.126173,-1.3184183,0.17697777,-0.5057152,2.1184285,0.08586142,-0.92049736,1.5251191,33.701096,0
52001.527,-0.31048396,-0.16493778,0.2830686,-0.7988058,1.1402094,-0.5265067,-0.17144983,-1.052783,0.31323653,-0.5395275,-0.008648626,0.73605615,0.07764058,-0.35140327,0.96007097,0.64473426,-0.65216005,-1.0212536,0.52941567,-1.8446572,0.016501758,-0.3477219,1.1628563,-0.14551494,0.3857025,1.0949084,-0.45822784,0.31647572,39.863007,0
52069.598,-0.28622296,1.2884443,1.0845152,-0.35152474,1.207425,-1.1249293,-1.2907466,-0.60910314,-1.1994019,-0.3232826,-2.3499713,-0.020495562,-0.18122344,2.5077248,-0.04354657,0.6493491,0.22532867,-0.1780666,-0.003194283,0.43663758,-0.7419706,1.6649429,0.8421161,-0.7905147,-0.43322778,-0.37492466,1.9285426,0.014600233,28.781168,0
52098.875,-0.18992384,0.061704636,-1.7652203,0.24893391,-0.3292094,1.265775,-0.26359016,1.3828722,-3.1436663,0.41347954,0.44613782,-1.0586373,-0.32164836,-0.77072513,1.7960947,-1.0495749,0.21668282,-0.3858841,-0.78235745,-1.0056784,-1.0084966,-1.3785983,-0.12668565,0.108011805,-0.8932894,-1.4440246,0.66437787,-0.93272495,6.3023,0
52170.637,-1.1133881,0.037227836,0.9738191,0.84630406,-0.21395314,1.0656852,1.3363794,0.20165755,-1.0439118,0.4613501,1.1508398,-2.0846057,0.19877067,-0.557972,0.6622134,0.67612195,0.66149175,-0.103361785,-0.51524025,-0.06530673,1.772099,-0.28260484,-1.8404117,0.58419496,-0.22328708,0.47705367,1.0484565,0.7389895,53.61501,0
52520.145,0.5795611,-0.088796444,0.00828191,0.31909484,0.6642923,0.53743386,0.23733811,-1.0091504,-0.47185963,-0.5813185,0.363887,-0.13647372,0.7480023,3.293854,-0.410223,0.4543033,0.25074062,-1.0092825,-1.1121529,0.119627014,0.8477595,2.1323047,0.71570235,-0.21191487,-1.9552783,0.12637955,-1.041587,-0.6116049,44.381107,0
52650.52,0.5245074,0.0037962517,-0.20378186,1.2591149,-0.58518845,1.972196,-1.3460613,0.30532828,-0.6054495,0.4688696,0.58482766,1.447713,0.70156544,0.4210133,0.2396587,1.5098863,-0.73918456,-1.8519443,0.5283771,0.24811956,1.4074391,0.40813008,0.14639217,-2.0083785,-0.41524446,0.49693152,-0.6888297,-0.65274733,111.510345,0
52866.855,-1.4944056,1.7187951,-1.4711152,-0.09496531,0.58864015,-0.1892457,-1.5558394,-0.14611404,1.5195247,-0.18207893,-0.4116761,1.6746846,0.5527285,-1.3799807,-0.35406882,0.56913644,0.88030696,0.5207426,0.011391813,0.9377915,0.24818528,-0.3677233,0.4243511,0.59037155,-0.26292723,-1.2644514,-0.6814223,0.77261466,166.84901,0
53621.45,0.69919676,-2.3196108,0.50304866,-0.33216852,-0.08790649,3.0317624,1.6647761,3.4540465,-0.61354256,-2.86962,-1.8613898,0.3553762,-0.24067028,0.8426872,0.8593961,1.058581,1.7316566,0.9641314,-0.36028612,0.8320752,1.2540193,-0.15688263,1.9361027,0.12018384,-1.0744137,1.790796,0.18439373,0.38732272,29.861538,0
53623.348,2.052685,-2.0015457,-2.4141078,2.7039852,-0.96939856,-0.22752942,-0.09031901,0.28512385,0.88092345,-0.48470202,0.691864,1.9620056,-0.56699836,-0.9100389,-1.3321977,0.4770776,-0.5838034,-1.7921749,-0.56668377,0.19500007,-0.84832036,0.4293625,-0.82481164,-0.9932315,0.7478452,0.7105024,-0.17400183,-2.5034475,4.604072,0
53974.457,0.17196034,-0.5431708,0.648394,0.39423764,-0.9568367,0.25519335,-0.6474102,-0.38062486,-0.0189826,1.0789887,1.749754,-0.042941082,-1.0439156,0.9090615,-0.82369596,0.9799291,-1.835232,0.36892617,0.5050563,-0.4420153,0.16259098,1.6957719,-2.874816,0.77327025,-0.21876629,-0.2879969,-0.4894944,-0.15777077,168.51546,0
54332.715,-0.33732516,0.0145278815,-1.4921058,-0.7194815,1.4470587,-0.39777792,-0.27399176,1.420028,-0.042304724,-1.6818057,1.1295809,0.9533036,-0.5931565,-0.21096228,0.4556899,-1.2871171,0.49931958,1.0831829,0.7804482,0.10776209,0.28705353,-0.5308536,-1.0534545,-1.3984252,-0.6357945,-0.9354531,-0.36406958,0.12551962,5.919311,0
54590.01,-0.14200321,0.6901044,0.053457912,-0.69426376,-0.15642148,0.37232557,-1.4773078,-1.8410362,-0.8353803,0.1126912,-1.9878758,-0.45123088,0.019650094,-0.43979585,1.2257564,-0.121744454,-0.3311804,0.595911,-1.130514,-0.5962104,1.3824469,-0.75761026,0.48604506,1.0454077,-0.32533392,1.0771534,-0.7940352,-0.33959615,30.131075,0
54639.277,0.6152568,0.4730872,-0.11916884,-0.94267994,1.640354,0.8356149,1.4230951,0.094320156,-0.058782652,1.5852612,-1.5148944,-0.51459885,-0.7862861,1.609165,-2.2019687,-0.038982768,-0.13110286,-0.41667017,-1.2876847,-0.19642892,0.31884304,-1.3788087,0.026925901,-0.05736662,0.3551075,-1.1017698,-0.17983928,0.16036366,14.759977,0
54782.133,-1.7306716,-0.3842459,1.1695381,0.93656933,-0.51363623,-0.11391639,-0.39305294,1.9944285,-0.7650961,-0.76061296,-0.84596777,-0.6775091,0.09605714,0.56640136,1.3744712,-0.24374995,0.55617774,-0.94349635,0.95451,2.6181734,-0.62551177,0.10309603,-1.2156361,-2.268865,0.073221214,2.261365,1.1132156,-1.809688,11.980131,1
54799.062,0.1643907,1.0190437,-0.17865516,-0.3643773,0.2912052,1.7767198,1.3674015,-0.116199285,0.17002432,0.0021490804,-1.5929755,-2.060529,-0.96545666,0.97298944,-0.14013512,0.44388664,-0.45639244,0.08097808,-1.3751333,0.1821897,0.06407384,-1.4056873,-1.4197174,0.17832959,-0.70097506,-0.61320496,-1.5131394,-2.8310206,50.25752,0
54946.316,-0.39046395,1.0301954,-0.6941386,0.12736247,2.3926768,0.23914929,0.051651716,-1.733301,-0.23624963,-1.3040162,0.04418992,1.2870922,-1.6609919,0.4349197,-1.883875,0.6343796,-0.26885197,0.24778506,0.54748684,0.45024502,-1.6764132,-0.46378264,-0.354609,-0.40619236,0.12565348,1.7205052,0.34647945,-0.9754682,26.93298,0
56300.016,1.847825,0.18405783,-0.5066027,-0.063508675,-1.0573868,0.27048537,1.4295319,-0.39591795,-0.94462794,1.6272311,0.3934158,-0.64163244,0.8194061,-0.44444454,-3.0017278,0.39225706,-0.100119516,0.09580751,1.6169091,-0.70548064,-2.3209686,-0.9086834,-1.2460947,-0.5568493,-0.05067596,-0.18447378,1.3800927,0.28224713,37.184418,0
56588.613,-0.17417273,0.9626576,1.2728828,0.7314924,-1.8978145,-0.9089977,0.2566945,1.4545181,0.99189436,-0.08333263,-1.4302533,-0.8014388,-0.4744146,0.6113544,-1.529386,-0.17694388,1.469754,-0.18013462,1.6192348,1.0200734,0.8313414,1.0741235,0.5206334,-0.73772573,-1.1394643,1.5807467,-0.1831871,-3.2249563,7.547199,0
56738.188,1.6678876,0.27264526,0.53629696,-0.8467441,1.2865901,0.41849908,0.8532327,0.3760696,0.42684048,0.046626844,0.77712846,-1.1799717,-0.8370336,1.2092154,-0.019704856,-0.73573005,0.030069605,-1.0826517,0.7378726,0.76027244,-0.37474388,-0.5083964,-0.4114269,-0.12721579,-0.2885047,-0.7348685,-0.528876,-0.8435461,16.299103,0
56997.38,-1.1037407,-0.561483,-0.38562998,-1.0755723,-0.8268091,-0.13402723,0.719093,-0.8388561,-0.44806275,1.3543005,0.60110396,-0.20435944,-1.0938472,0.13473804,-0.06589804,1.0971861,-1.2356735,0.4226883,0.7088095,0.7673526,-0.2614173,0.39693034,-0.6271179,-0.4851887,0.57933825,0.018836379,0.92423147,-1.922761,7.976965,0
57292.47,0.5872592,0.69781685,-0.23644643,0.2242973,-0.020706365,-0.6082397,0.6232911,-0.68524283,0.14549305,0.6614784,-0.5481591,1.7634923,0.42303598,1.8016427,0.6332004,0.34973282,-1.1958785,0.4708545,2.2519073,0.21489124,0.8309467,-1.604092,-0.7582764,-1.8566903,0.57213825,0.8047493,-0.9842219,-0.24262418,15.817455,0
57649.934,0.31940025,0.11061312,-1.567177,0.6009593,-0.5859182,-0.7764744,0.34793448,-0.55970025,-0.08382252,-0.8756287,-0.17252198,2.0937788,1.3749077,0.85048723,-0.5494872,-1.0186138,0.13922992,0.20082213,-2.3343956,1.03419,1.3970103,0.13150695,0.26312274,1.2720679,-0.22996433,0.6620771,-0.02269153,1.9578992,17.417671,0
59936.33,-0.8690472,0.0013398468,0.3884742,0.33253232,0.2681628,2.6717634,-0.23285072,0.3611979,-0.86759096,-0.64727795,-1.9498012,-1.6608669,-0.40307385,0.21198255,-1.1080406,-0.19368754,-1.129428,0.110993646,-0.46433568,1.2716852,0.53448796,-1.2031603,0.042609222,-0.24435766,0.6767728,1.1007619,-1.0398442,-0.21717599,183.67447,0
61259.25,0.17739612,1.4729536,-1.7598157,-0.8094537,-0.9505362,-0.26347724,1.9154347,1.3381962,0.07049623,0.4949313,-0.33226216,-0.354448,-0.21556337,0.25148654,-0.41308638,-1.7432997,-1.5623035,1.6792495,0.84849185,0.2830989,1.9280728,-0.4256485,0.20195727,-0.731935,-0.9799555,-0.48747212,-1.870101,-0.10750285,14.713035,0
62318.703,1.2125188,-2.4508722,0.7517965,0.67748487,-0.17994009,-1.4569855,-0.906937,1.052423,-0.62101173,-0.62412107,0.007384974,-1.0343578,1.0716318,0.13723713,0.033610288,0.035370614,0.635536,-0.6243788,-0.337287,-0.114612356,0.5026891,2.2112026,0.18012944,-1.1284237,-0.94898784,0.08480837,-0.15198426,0.83923095,1.5671866,0
62518.324,-0.3237917,-1.4176842,0.1286216,-0.7438609,0.44981533,-0.69822145,0.004307642,0.4560122,-0.94493383,-2.1172433,0.16874759,0.98833776,-1.8104457,-1.2512388,0.2307728,-0.19837995,0.6844984,1.2814351,1.2397783,0.894571,0.30221346,0.9321744,-0.07219554,0.77073205,-0.25125498,1.2483885,-1.2633951,0.021306558,107.13715,0
62929.47,-1.6919626,-1.1870704,2.3869517,-0.5215386,-1.0083089,-0.05156784,0.014885875,-1.3316448,-1.6227673,-0.0532408,0.37887692,0.28659356,1.9668686,-0.09007219,-0.7891647,-0.57446694,-0.36813653,-0.73402447,-0.03935406,-0.90412533,0.24038883,-0.12841259,-1.0331305,-1.298432,1.4975661,-0.7052555,-0.011670513,-0.21499176,34.436302,0
63309.684,-0.017562827,-0.36326066,-1.1001356,-0.9439535,-0.70008403,0.54666704,0.40244076,-1.3279325,-0.35860735,-1.4802127,0.24424174,-0.6365693,2.4441004,0.22118649,0.9014467,1.5846002,0.2936593,1.1089506,0.13174386,-0.7179603,-1.2854955,3.198942,-0.7303801,0.13398731,0.16325162,0.57254106,1.1150296,0.92664593,17.163542,0
63503.1,-0.9024231,-0.25460818,-0.102662094,1.3011583,-0.34738284,0.5547965,-0.42947266,0.533252,0.56697065,1.6162817,-0.2643437,0.07257308,-2.7063375,-0.41608512,-0.6213968,-1.1561542,0.18812165,1.2333676,-0.27467465,-0.053300343,0.9559986,-0.91517466,-0.3946749,-0.583649,-0.2753658,-0.21916024,1.8542554,0.47188714,11.885766,0
64012.473,-0.34234095,-1.5073256,1.7982877,0.63342154,-1.4288155,0.6766145,0.31474632,-1.3454711,-0.69465935,0.17678764,0.28619495,-0.47741863,-0.09750323,0.33767703,-0.86971736,0.70639294,0.6024194,-0.2930512,-0.52251095,-1.7413571,-2.445466,1.1652163,2.0651953,-0.52541965,1.544138,0.2058741,0.093529284,0.28862575,6.4474792,0
64070.934,-0.08158777,-0.985158,1.1913897,0.6049934,-0.422561,-0.6448603,-0.16884258,-0.22556703,2.5207088,-0.90517503,1.002032,1.6142461,-0.71894705,0.02130749,-0.54239154,2.1867082,0.6047499,1.660963,-0.54710996,0.8275953,-0.58625287,-1.5326744,-1.3488363,-1.1035595,-0.28693843,0.08455022,1.0192158,-0.13878015,205.5435,0
64092.402,-1.7056522,-0.8608417,-0.69621205,1.2472115,0.11879654,0.34044045,-1.5819526,0.30415043,0.8856857,-0.6986324,-0.09549807,0.5469595,-0.26477176,0.7736919,1.0748402,1.0772679,-2.6057885,0.4690359,0.2711663,-0.9629139,0.02293035,-0.24392276,-0.41897652,-0.6203194,2.2347333,-0.78828317,0.39896265,-0.34606472,21.374826,0
64557.535,-1.6156583,2.4574242,0.22396743,2.8126493,-0.39954895,-0.8760595,0.009552286,-1.137594,1.3043301,-1.8893976,0.3175949,0.6698234,-0.41838506,0.6631124,-0.13279645,-0.03153878,-0.24049896,-0.8772724,-0.774565,-0.471491,-0.7897623,-1.3477898,0.09826706,0.008812391,-0.5112831,-0.2606932,-0.38311362,0.9171709,2.496023,0
64565.066,0.48206684,1.801742,0.0019993563,-1.7092261,-0.2713765,-0.619643,-1.1005653,-1.0242623,0.795243,-1.0994619,-0.18617107,-2.6669176,0.8117591,0.16715328,-0.6945135,-1.1340686,0.51790416,-0.3741566,0.9532049,-0.21327959,-0.4517559,0.2572759,-0.30333275,0.23531222,-1.0117288,0.14493226,-1.9247763,-0.33646262,29.763655,0
64656.008,-0.52271867,-0.41174942,0.28195587,-0.73837656,-0.01990167,-0.917709,-1.7343857,-0.09412106,1.852865,1.0163232,-0.6467589,-0.06678868,-0.112569906,-1.3672129,0.92610776,-1.3620622,-0.4104566,1.1327623,0.6532259,0.039286822,1.8393756,0.055970255,1.0739695,-0.7855925,-0.16636197,-0.102724,1.6264924,1.2312529,85.40512,1
65031.906,-2.5647442,-0.3635833,-0.69868046,-0.61617506,-0.6557435,-1.1883888,0.13687332,0.5036503,-0.78700197,2.2317863,0.52287966,2.083211,-0.9109072,1.7907227,2.1427486,-0.41155168,0.03620264,0.9230647,1.0994165,-0.34365326,1.1040239,-0.3076648,-0.30849794,-0.0909344,-0.24908426,1.5727359,-1.0491022,-1.0471463,24.233152,0
65568.36,0.78484404,-1.149204,-0.08932041,-0.85081965,0.69106257,1.0642095,0.48788333,1.0615188,-2.5607374,0.7263965,-0.55522597,1.3261291,-0.17218517,-0.141891,0.20968263,-0.68700075,0.7507,-1.0580404,-1.1289244,-0.06737105,-0.6858277,1.092057,-0.2345414,0.88845444,-0.80772,1.0099555,1.3827709,1.433784,6.807928,0
65837.42,0.27236974,-1.9081304,-1.5980524,-1.0775832,1.4359782,0.6886117,0.52669805,0.60705346,-0.4461256,-0.092042536,0.3861469,-1.8470895,0.5147842,-0.08088645,1.2338425,-0.7195469,0.08092523,-0.13925731,-1.6994766,-0.059627634,-0.46956652,-0.567099,0.81462854,-1.6626285,2.601974,0.2899805,0.53680766,0.4720401,6.114793,0
66234.6,-0.7138748,-0.116880186,0.13512345,-0.29965305,-0.46438038,0.9766654,0.5671707,0.073656596,0.5582186,-0.43195936,0.028255371,-0.31342584,-1.1837213,-0.34252086,1.036078,-0.32631347,1.5079194,0.20352298,-0.0041857557,-0.44703096,-1.277004,0.32685176,1.8107116,-0.0062689735,0.31862658,-0.76314616,-0.97601277,-0.96853495,6.6806636,0
66540.38,-1.3168302,-0.99785197,0.45002067,-1.2166038,0.48519823,0.039313067,-1.932589,-0.7461948,0.15151697,-0.9564958,-0.30393466,-1.2015195,-1.6462337,-0.48841166,-0.60563976,-0.1022471,1.1269863,-0.5076046,2.8988006,-0.77319443,0.7049938,0.8205549,1.4074984,-0.95078397,0.46424958,-0.82402307,0.31199837,0.5089786,124.709816,0
66953.164,0.8358079,-0.084850535,-0.2274194,0.33504236,-0.23961715,0.7768077,-1.3610169,-1.070907,0.2754726,2.0597658,-0.32814282,1.7111015,1.9927428,1.5440581,0.02663418,0.48521194,-0.11856415,2.3577998,1.2662088,1.081474,-0.24974245,-1.4832212,-0.13665389,-1.0526842,-0.46187925,1.973811,2.132911,-0.6503029,18.430431,0
68016.195,0.34935063,-1.6002059,-1.6150509,0.05169832,0.36548734,-1.7612894,1.9735215,-0.5108771,1.32091,-0.1887487,-0.508121,0.24427828,-0.64242667,1.3860443,-1.2825446,-1.2377962,-0.19804618,0.23366374,-0.5544463,-2.1044056,-1.9664664,-0.74841434,-0.04951421,0.2610115,-0.5776694,-1.0098854,1.5356526,0.033428054,2.6792333,0
68698.33,2.3826022,-0.76197445,0.9885319,0.48102868,1.5657796,0.86308753,-1.0472088,0.4099356,0.38205758,2.11563,-1.6458012,-0.76779556,-0.13735299,0.4443934,-0.20494227,-0.6822438,-2.8503242,-0.061812192,0.42451215,-0.20571516,0.100783594,0.053860966,0.046719246,-0.5452515,1.0255584,0.113859616,-0.5127131,-0.48662713,31.847559,0
69813.914,0.4201886,0.1486271,0.36452505,0.50772846,0.50865954,0.17711984,0.61084104,0.3366237,0.79891294,1.3935195,0.38289508,0.034157943,-0.3977954,-0.10750015,-0.62619036,-0.15967208,-0.3265022,1.1908511,0.7275869,-0.46889946,0.43897888,0.6301534,0.1469994,-1.2168031,-1.6758418,0.3609487,-0.71198076,-0.13291216,23.789495,0
70220.4,0.38770315,0.3662096,-0.7260151,0.60300684,-1.7734145,0.6271096,-0.68693763,-2.099902,-0.93956274,-1.7407964,0.23154682,-2.6073656,0.5480877,0.619118,-0.40288594,-0.19548519,-1.3532689,-0.36521354,-1.3683883,0.41879147,0.96314096,1.4212377,-0.8473481,1.3242832,-1.1428645,-0.31132364,0.10020804,0.9414308,11.720336,0
70590.484,-0.16692793,0.41747195,-0.28060046,-0.37340894,0.45399565,0.3800233,0.07967274,-0.785677,-1.0953937,-0.6659524,0.84967023,-1.0849613,1.77279,0.07379698,-0.74989504,1.8364238,0.22122954,1.0074276,1.3696259,-1.4542928,-0.073354796,-0.2158798,0.9365938,0.92008954,-0.24730851,-1.0022038,-0.16551372,0.51851165,5.903302,0
70634.45,0.81677586,-1.3204889,-1.5006694,2.1211433,1.2328638,-0.9870552,-0.63325423,1.2045076,1.6141139,-0.66904515,-0.5314569,0.036443725,0.5799338,-0.19022292,-0.2870968,0.2322466,0.15287071,-1.6677324,-0.16742413,-0.49978533,-0.37267116,-0.31647104,0.20660913,-1.9323059,1.3510473,-0.7848966,1.1997374,-1.1253654,5.603134,0
71157.625,0.6250852,0.8546857,-1.0254102,0.23443112,-0.22159617,-1.4980397,0.56154114,0.07921505,0.10090154,-0.07984637,1.8953836,0.84567535,-1.5183651,0.33810592,0.5322327,-1.6135898,0.69585574,-0.45365405,-0.090680845,-0.102359734,1.9862647,-0.872596,-0.044856187,-1.4744282,-0.37451696,-0.546505,0.73958915,-1.0680964,73.99226,0
71289.07,1.251725,-0.80021167,-0.53781134,-1.8624847,0.9956348,-0.7120542,0.13677412,-1.4170089,-0.6232292,-0.060314253,-0.37973595,-1.9413141,-1.3841234,-0.44115776,-0.11949191,0.41818136,1.3966705,1.0490705,0.02378466,1.0700736,0.0065861563,0.3299841,-1.2711453,0.59345704,0.41615155,-0.70949286,-1.6922415,0.27077562,27.03184,0
71848.195,-0.5213229,0.6328579,1.2284209,-1.0023757,-0.6901155,0.56491727,-0.44828978,2.3558211,-0.6213945,2.9962392,-0.8751096,-0.3811553,-0.39896476,0.25226426,-1.8643732,0.5456637,-0.02626943,1.5701977,1.1445402,0.33218497,0.7195618,-0.29711756,0.06228621,-0.28487384,0.027728679,1.3277204,0.45867527,0.34318712,35.672226,0
71926.82,-0.43540746,-0.010638677,-0.6395034,-1.740503,-1.4855392,0.69009143,-1.0501721,-0.028941732,-0.64912313,-1.0772278,-0.99368495,1.0096858,-0.2682332,0.20422092,-0.7461206,-0.12512803,2.2804163,-0.7732957,-0.75518215,-1.1834882,-0.53953964,-0.27403226,-1.8932123,1.5005746,1.2962584,-0.009125994,-0.17909096,-0.674445,26.942652,0
72035.15,-0.47910318,-1.3763875,0.64021367,0.017334629,0.14116901,-1.3679423,0.2677742,0.38433397,-0.70895904,0.22896993,-1.7339224,-1.4514533,-1.7219512,0.602936,-1.5193994,-1.2133967,0.23245144,-0.88982165,-1.70697,-0.4874767,0.68990964,-0.09388851,-0.58164936,0.6163364,-1.584723,-0.5238011,0.037108134,1.5913155,29.761822,0
72296.18,0.7908017,-0.3161977,-0.5383162,-0.12180522,-1.7564768,-0.98109937,-1.2127188,0.39952475,-1.2831478,0.61650777,1.5326279,0.22918284,0.81934094,-0.6191369,0.24406023,1.7580547,-1.3102164,0.5674464,0.32295528,0.88605136,-1.455629,0.55162805,-0.5630977,0.29946554,0.7359632,0.10695805,0.24894302,0.8134949,11.449275,0
72332.164,1.4983745,0.36536375,0.24794756,-0.4684257,-0.23977101,-0.72323567,0.42748106,-0.36759546,-1.5004205,-0.0015720045,1.3710674,0.065974504,-1.0863205,0.71013635,0.50331736,-1.069884,-0.56207186,-0.6230339,-2.043658,-1.2007749,-0.46206754,-0.56373054,0.2869952,-1.0218627,-0.19889893,0.66795594,1.198729,-0.6255764,15.689705,0
72419.6,-0.4588405,0.6129654,-0.14139551,2.010926,1.2868422,-0.35730505,2.6264849,-0.7275737,-0.19500437,0.11018058,0.60074514,1.7143803,1.4933015,-0.9063115,0.25654823,0.6607722,-0.3727467,-0.2685779,-0.3011036,-0.07864427,-1.2082742,-0.7721581,1.87985,0.4914403,0.9248842,-0.3446197,0.977793,-0.7222553,81.279526,1
73589.016,-0.42477372,-0.1409879,0.8730566,0.54898286,-1.9097629,-1.3620508,1.35017,2.121675,-0.59292585,-1.0448089,-0.8960888,-0.23013619,1.8206326,-0.5725666,-0.7874044,0.20005053,0.59212714,0.876405,1.1868743,-0.009120452,-0.6049733,0.4317242,0.57190746,-1.275764,-0.8192821,0.9019813,-0.74974275,-0.22781321,109.673546,0
73938.25,0.31407723,1.5317789,-0.5348113,0.72609836,-1.2794968,-1.4220518,0.7183479,1.0032059,1.1071593,0.106486194,1.8112677,-0.1716006,-0.24825354,-0.52892506,0.24685393,0.6008105,-0.9472499,-0.5441022,0.57909393,-0.38578305,1.25047,-3.025725,1.448402,1.3052446,0.02439307,-1.2711468,-0.058611967,-0.3318544,4.6343207,0
74545.61,-0.2457615,1.0075108,-1.5725282,-0.9310735,-1.0320323,-0.8218353,-0.0856073,0.8219372,0.29307666,0.511399,-0.35171917,0.8549597,0.43897265,-1.0720518,-0.47011426,1.7068579,-0.29797587,-1.9654257,1.042356,2.6957517,-0.6123259,-0.60367817,0.6452122,0.4221386,-0.10250671,1.1713036,-0.4485214,1.2561575,15.644031,0
74662.22,0.95205367,-0.2566541,-1.3819491,-0.9991449,-0.06331986,0.08625384,-1.9387527,0.5762892,0.26531768,0.3276006,-0.26902583,-1.3263487,-1.2319472,1.0156623,-1.1382254,0.5616389,-0.16104028,-1.3010844,0.6203514,-0.41273147,0.7182561,-1.1513095,1.1250535,-0.8248306,-1.0024354,-0.00895234,-1.681846,0.984523,54.98951,0
75181.29,-2.2517772,0.75012183,-0.5318775,0.0368055,-0.3657168,-1.1805943,-1.3222864,-1.0033174,-0.74312043,0.5702009,1.4372591,-0.2208832,0.6236763,-0.9690525,0.74192995,-0.5586642,-0.4481208,0.009955586,2.4103346,0.44976515,1.5172652,1.2032583,1.8571273,0.8046774,-1.280413,-0.048012353,-0.10937051,0.035069514,192.19215,0
75461.27,-0.82670504,1.9337935,-1.2490599,0.17300715,1.3991364,-0.11580351,1.2827928,1.2775302,-0.121028416,1.4126079,0.6589106,-0.455725,-0.49819243,-0.6989163,0.81802773,1.1059923,0.8114154,-1.8634231,-0.5882396,-0.7663011,-0.027577315,-0.44093275,-0.73183686,2.241525,-0.5804114,-0.6930143,1.8447545,0.67790556,170.43457,0
75536.35,-0.78241634,1.9604846,0.410212,-1.8563116,0.9543483,1.0585529,-0.78975606,-0.8431327,0.3610011,0.93696654,2.2011032,-0.13891181,-1.0872353,1.2554077,0.94889545,-0.63109946,0.64132136,-0.29716042,0.39813167,0.527748,0.9937671,-0.5607161,-0.7971044,-0.2176171,0.12993112,-1.2278501,-1.7120434,0.8229752,7.729859,0
